crop_name,market_name,state,price_date,min_price_per_kg,max_price_per_kg,modal_price_per_kg
onion,Synthetic Reference Market,All India,2025-03-15,12.77,14.9,14.07
onion,Synthetic Reference Market,All India,2025-03-22,13.49,14.82,14.12
onion,Synthetic Reference Market,All India,2025-03-29,14.33,16.13,15.03
onion,Synthetic Reference Market,All India,2025-04-05,15.73,17.75,16.88
onion,Synthetic Reference Market,All India,2025-04-12,13.73,15.4,14.52
onion,Synthetic Reference Market,All India,2025-04-19,14.1,15.97,14.73
onion,Synthetic Reference Market,All India,2025-04-26,16.21,18.95,17.96
onion,Synthetic Reference Market,All India,2025-05-03,16.66,18.91,17.95
onion,Synthetic Reference Market,All India,2025-05-10,17.39,19.93,18.8
onion,Synthetic Reference Market,All India,2025-05-17,18.66,20.79,19.49
onion,Synthetic Reference Market,All India,2025-05-24,17.03,19.17,17.84
onion,Synthetic Reference Market,All India,2025-05-31,19.71,22.69,20.84
onion,Synthetic Reference Market,All India,2025-06-07,20.0,22.34,21.04
onion,Synthetic Reference Market,All India,2025-06-14,19.64,22.73,20.73
onion,Synthetic Reference Market,All India,2025-06-21,23.73,27.29,25.02
onion,Synthetic Reference Market,All India,2025-06-28,23.19,26.19,25.1
onion,Synthetic Reference Market,All India,2025-07-05,24.9,29.14,26.86
onion,Synthetic Reference Market,All India,2025-07-12,22.87,26.75,24.82
onion,Synthetic Reference Market,All India,2025-07-19,25.23,28.47,27.05
onion,Synthetic Reference Market,All India,2025-07-26,24.06,28.45,26.22
onion,Synthetic Reference Market,All India,2025-08-02,24.81,28.04,25.89
onion,Synthetic Reference Market,All India,2025-08-09,26.57,29.58,27.75
onion,Synthetic Reference Market,All India,2025-08-16,27.14,31.54,29.14
onion,Synthetic Reference Market,All India,2025-08-23,25.87,30.16,28.27
onion,Synthetic Reference Market,All India,2025-08-30,25.34,29.34,28.15
onion,Synthetic Reference Market,All India,2025-09-06,26.9,29.59,28.06
onion,Synthetic Reference Market,All India,2025-09-13,27.35,30.75,29.31
onion,Synthetic Reference Market,All India,2025-09-20,26.97,30.75,28.58
onion,Synthetic Reference Market,All India,2025-09-27,27.53,30.86,28.72
onion,Synthetic Reference Market,All India,2025-10-04,25.95,30.42,28.19
onion,Synthetic Reference Market,All India,2025-10-11,25.19,28.56,26.54
onion,Synthetic Reference Market,All India,2025-10-18,23.59,27.29,25.54
onion,Synthetic Reference Market,All India,2025-10-25,24.08,26.44,25.29
onion,Synthetic Reference Market,All India,2025-11-01,24.61,28.36,26.0
onion,Synthetic Reference Market,All India,2025-11-08,21.84,25.98,24.0
onion,Synthetic Reference Market,All India,2025-11-15,20.67,23.91,22.18
onion,Synthetic Reference Market,All India,2025-11-22,19.95,23.42,22.11
onion,Synthetic Reference Market,All India,2025-11-29,19.85,23.2,21.26
onion,Synthetic Reference Market,All India,2025-12-06,19.44,22.0,20.31
onion,Synthetic Reference Market,All India,2025-12-13,21.27,23.85,22.25
onion,Synthetic Reference Market,All India,2025-12-20,17.3,20.2,18.84
onion,Synthetic Reference Market,All India,2025-12-27,17.84,20.56,19.11
onion,Synthetic Reference Market,All India,2026-01-03,16.49,19.32,17.6
onion,Synthetic Reference Market,All India,2026-01-10,15.29,17.74,16.2
onion,Synthetic Reference Market,All India,2026-01-17,15.77,18.68,17.3
onion,Synthetic Reference Market,All India,2026-01-24,16.65,19.12,17.77
onion,Synthetic Reference Market,All India,2026-01-31,17.59,20.48,19.12
onion,Synthetic Reference Market,All India,2026-02-07,13.02,15.55,14.28
onion,Synthetic Reference Market,All India,2026-02-14,15.96,18.2,17.23
onion,Synthetic Reference Market,All India,2026-02-21,13.29,15.11,14.24
onion,Synthetic Reference Market,All India,2026-02-28,12.11,13.37,12.83
onion,Synthetic Reference Market,All India,2026-03-07,14.0,15.98,15.07
onion,Synthetic Reference Market,All India,2026-03-14,15.72,17.68,16.92
onion,Synthetic Reference Market,All India,2026-03-21,15.16,16.94,15.82
onion,Synthetic Reference Market,All India,2026-03-28,13.33,15.29,14.35
onion,Synthetic Reference Market,All India,2026-04-04,15.23,17.62,16.84
onion,Synthetic Reference Market,All India,2026-04-11,14.79,17.36,16.22
onion,Synthetic Reference Market,All India,2026-04-18,17.03,18.78,18.0
onion,Synthetic Reference Market,All India,2026-04-25,15.31,17.7,16.96
onion,Synthetic Reference Market,All India,2026-05-02,17.99,19.83,18.94
onion,Synthetic Reference Market,All India,2026-05-09,18.46,20.5,19.42
onion,Synthetic Reference Market,All India,2026-05-16,18.24,20.55,19.71
onion,Synthetic Reference Market,All India,2026-05-23,21.9,24.85,23.45
onion,Synthetic Reference Market,All India,2026-05-30,18.87,21.49,20.53
onion,Synthetic Reference Market,All India,2026-06-06,20.88,24.24,22.07
onion,Synthetic Reference Market,All India,2026-06-13,22.5,25.63,23.48
onion,Synthetic Reference Market,All India,2026-06-20,24.09,28.31,26.26
onion,Synthetic Reference Market,All India,2026-06-27,24.32,28.04,26.23
onion,Synthetic Reference Market,All India,2026-07-04,23.25,27.71,25.3
onion,Synthetic Reference Market,All India,2026-07-11,25.16,29.78,27.86
potato,Synthetic Reference Market,All India,2023-07-15,17.21,19.47,18.45
potato,Synthetic Reference Market,All India,2023-07-22,17.42,20.64,18.92
potato,Synthetic Reference Market,All India,2023-07-29,17.17,19.72,18.95
potato,Synthetic Reference Market,All India,2023-08-05,19.38,21.5,20.23
potato,Synthetic Reference Market,All India,2023-08-12,16.99,19.78,18.05
potato,Synthetic Reference Market,All India,2023-08-19,17.29,19.38,18.5
potato,Synthetic Reference Market,All India,2023-08-26,17.67,20.88,19.11
potato,Synthetic Reference Market,All India,2023-09-02,17.17,20.01,18.29
potato,Synthetic Reference Market,All India,2023-09-09,15.79,18.09,17.19
potato,Synthetic Reference Market,All India,2023-09-16,16.84,19.16,17.65
potato,Synthetic Reference Market,All India,2023-09-23,14.94,17.8,16.4
potato,Synthetic Reference Market,All India,2023-09-30,16.12,18.29,17.36
potato,Synthetic Reference Market,All India,2023-10-07,14.76,17.14,16.05
potato,Synthetic Reference Market,All India,2023-10-14,14.5,17.53,15.95
potato,Synthetic Reference Market,All India,2023-10-21,13.86,16.51,15.2
potato,Synthetic Reference Market,All India,2023-10-28,13.68,15.88,14.78
potato,Synthetic Reference Market,All India,2023-11-04,14.57,15.98,15.29
potato,Synthetic Reference Market,All India,2023-11-11,12.97,15.23,13.91
potato,Synthetic Reference Market,All India,2023-11-18,12.96,15.65,14.28
potato,Synthetic Reference Market,All India,2023-11-25,12.22,14.17,12.93
potato,Synthetic Reference Market,All India,2023-12-02,11.56,12.77,12.09
potato,Synthetic Reference Market,All India,2023-12-09,12.16,14.31,13.22
potato,Synthetic Reference Market,All India,2023-12-16,11.7,12.93,12.39
potato,Synthetic Reference Market,All India,2023-12-23,10.5,12.02,11.37
potato,Synthetic Reference Market,All India,2023-12-30,11.77,13.05,12.28
potato,Synthetic Reference Market,All India,2024-01-06,11.18,12.58,11.8
potato,Synthetic Reference Market,All India,2024-01-13,10.52,11.58,10.99
potato,Synthetic Reference Market,All India,2024-01-20,10.26,12.11,11.15
potato,Synthetic Reference Market,All India,2024-01-27,11.04,12.92,11.91
potato,Synthetic Reference Market,All India,2024-02-03,9.2,10.51,10.07
potato,Synthetic Reference Market,All India,2024-02-10,9.94,11.59,10.92
potato,Synthetic Reference Market,All India,2024-02-17,9.3,10.5,10.07
potato,Synthetic Reference Market,All India,2024-02-24,10.87,12.87,11.96
potato,Synthetic Reference Market,All India,2024-03-02,11.05,12.52,11.75
potato,Synthetic Reference Market,All India,2024-03-09,10.68,11.94,11.48
potato,Synthetic Reference Market,All India,2024-03-16,12.47,14.3,13.25
potato,Synthetic Reference Market,All India,2024-03-23,12.05,13.38,12.56
potato,Synthetic Reference Market,All India,2024-03-30,11.92,14.02,12.81
potato,Synthetic Reference Market,All India,2024-04-06,13.14,15.13,13.86
potato,Synthetic Reference Market,All India,2024-04-13,13.85,15.96,14.94
potato,Synthetic Reference Market,All India,2024-04-20,13.82,15.33,14.67
potato,Synthetic Reference Market,All India,2024-04-27,14.16,15.9,14.87
potato,Synthetic Reference Market,All India,2024-05-04,14.32,16.92,15.48
potato,Synthetic Reference Market,All India,2024-05-11,14.12,16.86,15.48
potato,Synthetic Reference Market,All India,2024-05-18,15.35,17.15,16.02
potato,Synthetic Reference Market,All India,2024-05-25,15.53,18.08,16.93
potato,Synthetic Reference Market,All India,2024-06-01,15.55,17.88,17.06
potato,Synthetic Reference Market,All India,2024-06-08,16.72,19.79,18.21
potato,Synthetic Reference Market,All India,2024-06-15,15.64,18.22,17.19
potato,Synthetic Reference Market,All India,2024-06-22,17.56,19.47,18.36
potato,Synthetic Reference Market,All India,2024-06-29,17.07,20.49,18.74
potato,Synthetic Reference Market,All India,2024-07-06,17.79,20.76,19.17
potato,Synthetic Reference Market,All India,2024-07-13,17.74,20.33,19.35
potato,Synthetic Reference Market,All India,2024-07-20,17.15,19.79,19.01
potato,Synthetic Reference Market,All India,2024-07-27,17.73,20.56,19.1
potato,Synthetic Reference Market,All India,2024-08-03,18.17,20.44,19.63
potato,Synthetic Reference Market,All India,2024-08-10,18.16,21.03,19.61
potato,Synthetic Reference Market,All India,2024-08-17,18.05,20.67,19.44
potato,Synthetic Reference Market,All India,2024-08-24,18.91,21.72,19.79
potato,Synthetic Reference Market,All India,2024-08-31,16.74,19.19,17.99
potato,Synthetic Reference Market,All India,2024-09-07,17.26,19.89,18.82
potato,Synthetic Reference Market,All India,2024-09-14,16.38,19.49,17.72
potato,Synthetic Reference Market,All India,2024-09-21,16.38,18.99,18.1
potato,Synthetic Reference Market,All India,2024-09-28,16.01,18.5,17.28
potato,Synthetic Reference Market,All India,2024-10-05,15.15,17.71,16.73
potato,Synthetic Reference Market,All India,2024-10-12,15.46,17.7,16.14
potato,Synthetic Reference Market,All India,2024-10-19,16.08,17.52,16.84
potato,Synthetic Reference Market,All India,2024-10-26,14.03,16.22,14.79
potato,Synthetic Reference Market,All India,2024-11-02,13.93,16.32,15.47
potato,Synthetic Reference Market,All India,2024-11-09,14.19,16.56,15.31
potato,Synthetic Reference Market,All India,2024-11-16,13.72,15.67,14.72
potato,Synthetic Reference Market,All India,2024-11-23,11.84,14.29,13.01
potato,Synthetic Reference Market,All India,2024-11-30,12.8,14.41,13.67
potato,Synthetic Reference Market,All India,2024-12-07,13.06,15.14,14.0
potato,Synthetic Reference Market,All India,2024-12-14,12.28,13.93,13.11
potato,Synthetic Reference Market,All India,2024-12-21,11.96,13.28,12.64
potato,Synthetic Reference Market,All India,2024-12-28,10.59,12.43,11.44
potato,Synthetic Reference Market,All India,2025-01-04,10.67,12.49,11.48
potato,Synthetic Reference Market,All India,2025-01-11,10.36,11.51,10.92
potato,Synthetic Reference Market,All India,2025-01-18,11.37,13.32,12.44
potato,Synthetic Reference Market,All India,2025-01-25,11.08,13.12,11.95
potato,Synthetic Reference Market,All India,2025-02-01,12.31,14.38,13.17
potato,Synthetic Reference Market,All India,2025-02-08,11.46,12.94,12.04
potato,Synthetic Reference Market,All India,2025-02-15,10.73,12.08,11.37
potato,Synthetic Reference Market,All India,2025-02-22,11.22,13.26,12.14
potato,Synthetic Reference Market,All India,2025-03-01,10.88,13.06,11.89
potato,Synthetic Reference Market,All India,2025-03-08,12.61,14.03,13.16
potato,Synthetic Reference Market,All India,2025-03-15,11.81,13.77,12.85
potato,Synthetic Reference Market,All India,2025-03-22,12.01,13.27,12.72
potato,Synthetic Reference Market,All India,2025-03-29,12.96,15.26,14.35
potato,Synthetic Reference Market,All India,2025-04-05,12.47,14.21,13.41
potato,Synthetic Reference Market,All India,2025-04-12,12.8,14.86,14.04
potato,Synthetic Reference Market,All India,2025-04-19,14.02,16.26,15.13
potato,Synthetic Reference Market,All India,2025-04-26,15.23,16.75,15.88
potato,Synthetic Reference Market,All India,2025-05-03,15.78,17.62,16.86
potato,Synthetic Reference Market,All India,2025-05-10,16.22,18.0,17.24
potato,Synthetic Reference Market,All India,2025-05-17,16.47,19.68,18.05
potato,Synthetic Reference Market,All India,2025-05-24,16.22,19.61,17.98
potato,Synthetic Reference Market,All India,2025-05-31,15.6,18.85,17.18
potato,Synthetic Reference Market,All India,2025-06-07,16.61,19.32,18.37
potato,Synthetic Reference Market,All India,2025-06-14,18.29,20.54,19.61
potato,Synthetic Reference Market,All India,2025-06-21,16.8,19.31,18.32
potato,Synthetic Reference Market,All India,2025-06-28,18.17,20.31,19.29
potato,Synthetic Reference Market,All India,2025-07-05,17.5,20.18,18.98
potato,Synthetic Reference Market,All India,2025-07-12,17.74,20.78,19.62
potato,Synthetic Reference Market,All India,2025-07-19,18.86,22.04,20.59
potato,Synthetic Reference Market,All India,2025-07-26,19.53,21.81,20.54
potato,Synthetic Reference Market,All India,2025-08-02,19.31,21.72,20.51
potato,Synthetic Reference Market,All India,2025-08-09,18.33,21.67,20.36
potato,Synthetic Reference Market,All India,2025-08-16,18.38,21.61,19.98
potato,Synthetic Reference Market,All India,2025-08-23,18.59,20.72,19.59
potato,Synthetic Reference Market,All India,2025-08-30,18.98,22.2,20.48
potato,Synthetic Reference Market,All India,2025-09-06,18.76,21.93,20.03
potato,Synthetic Reference Market,All India,2025-09-13,16.95,20.23,18.64
potato,Synthetic Reference Market,All India,2025-09-20,16.72,19.09,18.01
potato,Synthetic Reference Market,All India,2025-09-27,17.7,20.71,18.94
potato,Synthetic Reference Market,All India,2025-10-04,18.07,20.24,19.41
potato,Synthetic Reference Market,All India,2025-10-11,16.84,19.71,18.43
potato,Synthetic Reference Market,All India,2025-10-18,15.63,17.8,16.8
potato,Synthetic Reference Market,All India,2025-10-25,15.17,17.7,16.57
potato,Synthetic Reference Market,All India,2025-11-01,15.12,18.13,16.69
potato,Synthetic Reference Market,All India,2025-11-08,15.57,17.82,16.41
potato,Synthetic Reference Market,All India,2025-11-15,14.93,16.88,15.71
potato,Synthetic Reference Market,All India,2025-11-22,13.7,15.57,14.59
potato,Synthetic Reference Market,All India,2025-11-29,13.46,14.99,14.35
potato,Synthetic Reference Market,All India,2025-12-06,13.24,15.11,14.29
potato,Synthetic Reference Market,All India,2025-12-13,12.48,14.42,13.26
potato,Synthetic Reference Market,All India,2025-12-20,12.44,14.31,13.67
potato,Synthetic Reference Market,All India,2025-12-27,10.78,12.83,11.89
potato,Synthetic Reference Market,All India,2026-01-03,13.63,15.6,14.31
potato,Synthetic Reference Market,All India,2026-01-10,11.35,13.05,12.51
potato,Synthetic Reference Market,All India,2026-01-17,11.82,13.53,12.91
potato,Synthetic Reference Market,All India,2026-01-24,11.78,13.26,12.32
potato,Synthetic Reference Market,All India,2026-01-31,11.27,12.84,11.86
potato,Synthetic Reference Market,All India,2026-02-07,11.88,13.98,12.96
potato,Synthetic Reference Market,All India,2026-02-14,11.56,13.81,12.56
potato,Synthetic Reference Market,All India,2026-02-21,11.95,13.02,12.5
potato,Synthetic Reference Market,All India,2026-02-28,11.94,13.74,12.68
potato,Synthetic Reference Market,All India,2026-03-07,12.98,14.48,13.82
potato,Synthetic Reference Market,All India,2026-03-14,13.61,15.92,14.49
potato,Synthetic Reference Market,All India,2026-03-21,12.75,15.0,14.13
potato,Synthetic Reference Market,All India,2026-03-28,14.35,16.35,15.11
potato,Synthetic Reference Market,All India,2026-04-04,13.55,15.63,14.63
potato,Synthetic Reference Market,All India,2026-04-11,14.77,16.67,15.46
potato,Synthetic Reference Market,All India,2026-04-18,14.58,17.71,16.13
potato,Synthetic Reference Market,All India,2026-04-25,14.09,16.34,15.29
potato,Synthetic Reference Market,All India,2026-05-02,16.71,19.26,17.78
potato,Synthetic Reference Market,All India,2026-05-09,15.39,17.8,16.8
potato,Synthetic Reference Market,All India,2026-05-16,16.38,19.53,18.16
potato,Synthetic Reference Market,All India,2026-05-23,17.06,19.59,17.92
potato,Synthetic Reference Market,All India,2026-05-30,16.11,19.24,17.81
potato,Synthetic Reference Market,All India,2026-06-06,17.06,18.95,17.97
potato,Synthetic Reference Market,All India,2026-06-13,19.44,21.52,20.4
potato,Synthetic Reference Market,All India,2026-06-20,18.56,20.92,19.89
potato,Synthetic Reference Market,All India,2026-06-27,18.69,22.58,20.7
potato,Synthetic Reference Market,All India,2026-07-04,19.49,22.32,21.04
potato,Synthetic Reference Market,All India,2026-07-11,19.21,21.84,20.32
banana,Synthetic Reference Market,All India,2023-07-15,11.33,13.07,12.43
banana,Synthetic Reference Market,All India,2023-07-22,11.55,13.36,12.81
banana,Synthetic Reference Market,All India,2023-07-29,11.94,13.92,12.78
banana,Synthetic Reference Market,All India,2023-08-05,11.82,13.34,12.63
banana,Synthetic Reference Market,All India,2023-08-12,11.52,13.85,12.77
banana,Synthetic Reference Market,All India,2023-08-19,12.78,14.62,13.53
banana,Synthetic Reference Market,All India,2023-08-26,12.66,14.72,13.87
banana,Synthetic Reference Market,All India,2023-09-02,13.26,14.92,13.84
banana,Synthetic Reference Market,All India,2023-09-09,12.7,14.59,13.94
banana,Synthetic Reference Market,All India,2023-09-16,13.22,15.34,14.11
banana,Synthetic Reference Market,All India,2023-09-23,13.68,15.82,14.51
banana,Synthetic Reference Market,All India,2023-09-30,13.42,15.14,14.3
banana,Synthetic Reference Market,All India,2023-10-07,14.11,15.36,14.74
banana,Synthetic Reference Market,All India,2023-10-14,13.63,15.19,14.46
banana,Synthetic Reference Market,All India,2023-10-21,13.65,15.97,14.93
banana,Synthetic Reference Market,All India,2023-10-28,14.03,16.51,15.08
banana,Synthetic Reference Market,All India,2023-11-04,13.6,16.14,14.96
banana,Synthetic Reference Market,All India,2023-11-11,14.16,16.18,15.05
banana,Synthetic Reference Market,All India,2023-11-18,14.31,16.03,15.14
banana,Synthetic Reference Market,All India,2023-11-25,14.19,15.65,14.8
banana,Synthetic Reference Market,All India,2023-12-02,13.8,15.96,15.04
banana,Synthetic Reference Market,All India,2023-12-09,14.28,15.79,14.95
banana,Synthetic Reference Market,All India,2023-12-16,14.67,16.09,15.38
banana,Synthetic Reference Market,All India,2023-12-23,14.02,16.91,15.4
banana,Synthetic Reference Market,All India,2023-12-30,14.13,16.72,15.24
banana,Synthetic Reference Market,All India,2024-01-06,13.52,15.7,14.84
banana,Synthetic Reference Market,All India,2024-01-13,13.8,15.98,15.24
banana,Synthetic Reference Market,All India,2024-01-20,14.07,15.57,14.85
banana,Synthetic Reference Market,All India,2024-01-27,13.21,15.7,14.55
banana,Synthetic Reference Market,All India,2024-02-03,13.63,15.56,14.51
banana,Synthetic Reference Market,All India,2024-02-10,13.84,15.9,14.71
banana,Synthetic Reference Market,All India,2024-02-17,12.63,14.94,14.0
banana,Synthetic Reference Market,All India,2024-02-24,13.65,15.38,14.32
banana,Synthetic Reference Market,All India,2024-03-02,13.26,15.49,14.1
banana,Synthetic Reference Market,All India,2024-03-09,13.06,14.73,13.62
banana,Synthetic Reference Market,All India,2024-03-16,12.53,15.02,13.82
banana,Synthetic Reference Market,All India,2024-03-23,12.75,14.2,13.36
banana,Synthetic Reference Market,All India,2024-03-30,12.15,13.89,13.12
banana,Synthetic Reference Market,All India,2024-04-06,12.91,14.97,13.65
banana,Synthetic Reference Market,All India,2024-04-13,12.06,13.75,13.17
banana,Synthetic Reference Market,All India,2024-04-20,12.01,14.35,13.11
banana,Synthetic Reference Market,All India,2024-04-27,12.08,14.3,13.2
banana,Synthetic Reference Market,All India,2024-05-04,11.72,13.81,13.0
banana,Synthetic Reference Market,All India,2024-05-11,11.9,13.21,12.53
banana,Synthetic Reference Market,All India,2024-05-18,12.02,13.63,12.8
banana,Synthetic Reference Market,All India,2024-05-25,11.27,13.69,12.51
banana,Synthetic Reference Market,All India,2024-06-01,11.69,13.9,12.76
banana,Synthetic Reference Market,All India,2024-06-08,12.39,14.16,12.94
banana,Synthetic Reference Market,All India,2024-06-15,11.64,13.62,12.52
banana,Synthetic Reference Market,All India,2024-06-22,11.67,13.87,12.73
banana,Synthetic Reference Market,All India,2024-06-29,11.89,13.48,12.89
banana,Synthetic Reference Market,All India,2024-07-06,11.65,14.08,12.81
banana,Synthetic Reference Market,All India,2024-07-13,12.92,14.38,13.61
banana,Synthetic Reference Market,All India,2024-07-20,12.8,14.33,13.39
banana,Synthetic Reference Market,All India,2024-07-27,12.63,14.17,13.28
banana,Synthetic Reference Market,All India,2024-08-03,12.66,14.76,13.9
banana,Synthetic Reference Market,All India,2024-08-10,13.19,14.68,14.06
banana,Synthetic Reference Market,All India,2024-08-17,13.6,15.14,14.17
banana,Synthetic Reference Market,All India,2024-08-24,13.05,14.66,13.75
banana,Synthetic Reference Market,All India,2024-08-31,13.85,15.47,14.53
banana,Synthetic Reference Market,All India,2024-09-07,13.97,16.09,14.92
banana,Synthetic Reference Market,All India,2024-09-14,13.2,15.17,14.58
banana,Synthetic Reference Market,All India,2024-09-21,14.24,15.76,14.95
banana,Synthetic Reference Market,All India,2024-09-28,14.1,16.42,15.34
banana,Synthetic Reference Market,All India,2024-10-05,13.8,16.65,15.17
banana,Synthetic Reference Market,All India,2024-10-12,14.39,16.48,15.84
banana,Synthetic Reference Market,All India,2024-10-19,14.01,16.71,15.54
banana,Synthetic Reference Market,All India,2024-10-26,14.44,17.09,16.04
banana,Synthetic Reference Market,All India,2024-11-02,14.38,16.27,15.25
banana,Synthetic Reference Market,All India,2024-11-09,14.97,16.97,15.78
banana,Synthetic Reference Market,All India,2024-11-16,14.8,17.1,16.22
banana,Synthetic Reference Market,All India,2024-11-23,15.11,17.25,16.34
banana,Synthetic Reference Market,All India,2024-11-30,15.44,17.51,16.21
banana,Synthetic Reference Market,All India,2024-12-07,14.57,17.21,15.97
banana,Synthetic Reference Market,All India,2024-12-14,14.24,16.99,15.45
banana,Synthetic Reference Market,All India,2024-12-21,14.58,17.09,15.61
banana,Synthetic Reference Market,All India,2024-12-28,14.57,16.4,15.37
banana,Synthetic Reference Market,All India,2025-01-04,14.95,16.91,16.08
banana,Synthetic Reference Market,All India,2025-01-11,15.04,17.1,16.21
banana,Synthetic Reference Market,All India,2025-01-18,15.01,16.81,15.68
banana,Synthetic Reference Market,All India,2025-01-25,14.77,16.89,15.75
banana,Synthetic Reference Market,All India,2025-02-01,13.95,16.59,15.4
banana,Synthetic Reference Market,All India,2025-02-08,14.01,16.42,15.11
banana,Synthetic Reference Market,All India,2025-02-15,13.9,16.48,15.04
banana,Synthetic Reference Market,All India,2025-02-22,14.05,15.87,14.9
banana,Synthetic Reference Market,All India,2025-03-01,14.05,15.82,14.65
banana,Synthetic Reference Market,All India,2025-03-08,13.47,15.79,14.69
banana,Synthetic Reference Market,All India,2025-03-15,13.38,15.84,14.62
banana,Synthetic Reference Market,All India,2025-03-22,13.37,15.25,14.12
banana,Synthetic Reference Market,All India,2025-03-29,13.03,15.26,14.4
banana,Synthetic Reference Market,All India,2025-04-05,12.92,15.52,14.12
banana,Synthetic Reference Market,All India,2025-04-12,13.43,15.02,14.27
banana,Synthetic Reference Market,All India,2025-04-19,12.5,14.44,13.67
banana,Synthetic Reference Market,All India,2025-04-26,12.08,14.64,13.4
banana,Synthetic Reference Market,All India,2025-05-03,12.97,14.35,13.54
banana,Synthetic Reference Market,All India,2025-05-10,12.54,14.48,13.8
banana,Synthetic Reference Market,All India,2025-05-17,12.94,14.71,13.66
banana,Synthetic Reference Market,All India,2025-05-24,12.45,14.39,13.55
banana,Synthetic Reference Market,All India,2025-05-31,12.7,14.61,13.42
banana,Synthetic Reference Market,All India,2025-06-07,12.64,14.86,13.68
banana,Synthetic Reference Market,All India,2025-06-14,12.6,14.83,13.56
banana,Synthetic Reference Market,All India,2025-06-21,12.82,14.75,13.52
banana,Synthetic Reference Market,All India,2025-06-28,12.73,15.22,13.88
banana,Synthetic Reference Market,All India,2025-07-05,13.5,14.98,14.39
banana,Synthetic Reference Market,All India,2025-07-12,13.64,14.85,14.24
banana,Synthetic Reference Market,All India,2025-07-19,13.42,15.55,14.28
banana,Synthetic Reference Market,All India,2025-07-26,12.88,15.33,14.29
banana,Synthetic Reference Market,All India,2025-08-02,13.04,15.59,14.42
banana,Synthetic Reference Market,All India,2025-08-09,12.93,15.1,13.9
banana,Synthetic Reference Market,All India,2025-08-16,13.65,15.27,14.53
banana,Synthetic Reference Market,All India,2025-08-23,14.27,16.13,14.98
banana,Synthetic Reference Market,All India,2025-08-30,14.08,15.84,15.01
banana,Synthetic Reference Market,All India,2025-09-06,14.6,16.76,15.39
banana,Synthetic Reference Market,All India,2025-09-13,14.45,16.91,15.58
banana,Synthetic Reference Market,All India,2025-09-20,14.4,17.02,15.86
banana,Synthetic Reference Market,All India,2025-09-27,14.58,17.19,15.76
banana,Synthetic Reference Market,All India,2025-10-04,15.36,16.89,16.15
banana,Synthetic Reference Market,All India,2025-10-11,15.46,17.01,16.23
banana,Synthetic Reference Market,All India,2025-10-18,15.41,17.09,16.34
banana,Synthetic Reference Market,All India,2025-10-25,15.37,17.1,16.22
banana,Synthetic Reference Market,All India,2025-11-01,15.92,17.88,16.96
banana,Synthetic Reference Market,All India,2025-11-08,15.36,18.48,16.92
banana,Synthetic Reference Market,All India,2025-11-15,15.84,17.73,16.93
banana,Synthetic Reference Market,All India,2025-11-22,15.66,18.05,16.63
banana,Synthetic Reference Market,All India,2025-11-29,15.29,18.06,16.87
banana,Synthetic Reference Market,All India,2025-12-06,15.92,18.17,17.08
banana,Synthetic Reference Market,All India,2025-12-13,16.1,18.11,16.93
banana,Synthetic Reference Market,All India,2025-12-20,15.82,18.14,16.64
banana,Synthetic Reference Market,All India,2025-12-27,14.9,17.09,16.12
banana,Synthetic Reference Market,All India,2026-01-03,15.89,18.91,17.38
banana,Synthetic Reference Market,All India,2026-01-10,15.43,17.6,16.6
banana,Synthetic Reference Market,All India,2026-01-17,15.79,17.46,16.5
banana,Synthetic Reference Market,All India,2026-01-24,14.88,17.46,16.35
banana,Synthetic Reference Market,All India,2026-01-31,15.31,17.42,16.41
banana,Synthetic Reference Market,All India,2026-02-07,14.57,17.26,15.72
banana,Synthetic Reference Market,All India,2026-02-14,14.35,16.75,15.69
banana,Synthetic Reference Market,All India,2026-02-21,14.83,16.5,15.68
banana,Synthetic Reference Market,All India,2026-02-28,14.72,17.18,16.0
banana,Synthetic Reference Market,All India,2026-03-07,14.06,16.72,15.42
banana,Synthetic Reference Market,All India,2026-03-14,14.2,16.7,15.42
banana,Synthetic Reference Market,All India,2026-03-21,13.91,16.56,15.13
banana,Synthetic Reference Market,All India,2026-03-28,13.95,15.68,15.0
banana,Synthetic Reference Market,All India,2026-04-04,13.54,16.29,14.85
banana,Synthetic Reference Market,All India,2026-04-11,14.09,15.82,14.75
banana,Synthetic Reference Market,All India,2026-04-18,13.47,15.91,14.7
banana,Synthetic Reference Market,All India,2026-04-25,13.32,15.43,14.74
banana,Synthetic Reference Market,All India,2026-05-02,12.78,15.62,14.2
banana,Synthetic Reference Market,All India,2026-05-09,13.52,15.38,14.53
banana,Synthetic Reference Market,All India,2026-05-16,13.18,15.32,14.5
banana,Synthetic Reference Market,All India,2026-05-23,13.65,15.29,14.64
banana,Synthetic Reference Market,All India,2026-05-30,12.78,14.84,14.18
banana,Synthetic Reference Market,All India,2026-06-06,13.61,15.78,14.51
banana,Synthetic Reference Market,All India,2026-06-13,13.33,15.25,14.36
banana,Synthetic Reference Market,All India,2026-06-20,13.34,15.32,14.33
banana,Synthetic Reference Market,All India,2026-06-27,13.73,16.06,14.65
banana,Synthetic Reference Market,All India,2026-07-04,13.46,15.56,14.91
banana,Synthetic Reference Market,All India,2026-07-11,13.93,15.93,15.29
mango,Synthetic Reference Market,All India,2023-07-15,38.82,46.6,42.75
mango,Synthetic Reference Market,All India,2023-07-22,39.85,46.38,43.83
mango,Synthetic Reference Market,All India,2023-07-29,39.24,45.85,42.88
